team_name,game_date,season,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y
Golden State Warriors,2/25/17,2016,1,0,57,n,Jump Shot,2PT Field Goal,8,Brooklyn Nets,-56,70
Golden State Warriors,2/25/17,2016,2,1,39,y,Jump Shot,2PT Field Goal,19,Brooklyn Nets,112,154
Golden State Warriors,2/25/17,2016,4,9,19,n,Jump Shot,3PT Field Goal,22,Brooklyn Nets,225,41
Golden State Warriors,2/25/17,2016,1,5,5,y,Jump Shot,3PT Field Goal,26,Brooklyn Nets,137,228
Golden State Warriors,2/23/17,2016,1,0,5,n,Jump Shot,3PT Field Goal,25,Los Angeles Clippers,140,213
Golden State Warriors,2/23/17,2016,3,3,48,n,Jump Shot,3PT Field Goal,26,Los Angeles Clippers,-155,218
Golden State Warriors,2/23/17,2016,4,6,39,n,Jump Shot,2PT Field Goal,14,Los Angeles Clippers,133,51
Golden State Warriors,1/8/17,2016,1,0,2,n,Layup Shot,2PT Field Goal,3,Sacramento Kings,28,16
Golden State Warriors,12/8/16,2016,2,8,6,n,Layup Shot,2PT Field Goal,1,Utah Jazz,0,11
Golden State Warriors,11/1/16,2016,3,5,6,n,Layup Shot,2PT Field Goal,1,Portland Trail Blazers,0,11
Golden State Warriors,12/11/16,2016,4,2,0,n,Layup Shot,2PT Field Goal,1,Minnesota Timberwolves,9,13
Golden State Warriors,11/21/16,2016,1,2,34,n,Layup Shot,2PT Field Goal,1,Indiana Pacers,9,7
Golden State Warriors,2/13/17,2016,3,3,42,y,Layup Shot,2PT Field Goal,1,Denver Nuggets,15,2
Golden State Warriors,11/21/16,2016,2,2,10,n,Layup Shot,2PT Field Goal,1,Indiana Pacers,12,7
Golden State Warriors,1/20/17,2016,1,0,38,n,Layup Shot,2PT Field Goal,2,Houston Rockets,4,26
Golden State Warriors,1/2/17,2016,2,11,28,y,Layup Shot,2PT Field Goal,1,Denver Nuggets,-9,7
Golden State Warriors,3/29/17,2016,1,5,24,n,Layup Shot,2PT Field Goal,1,San Antonio Spurs,-12,-6
Golden State Warriors,11/13/16,2016,3,1,54,n,Layup Shot,2PT Field Goal,1,Phoenix Suns,-9,8
Golden State Warriors,10/28/16,2016,1,3,48,n,Layup Shot,2PT Field Goal,1,New Orleans Pelicans,6,8
Golden State Warriors,3/20/17,2016,2,5,3,n,Layup Shot,2PT Field Goal,2,Oklahoma City Thunder,27,2
Golden State Warriors,11/18/16,2016,4,8,27,n,Layup Shot,2PT Field Goal,2,Boston Celtics,-22,8
Golden State Warriors,3/16/17,2016,4,8,39,n,Layup Shot,2PT Field Goal,1,Orlando Magic,-11,13
Golden State Warriors,12/7/16,2016,4,8,11,y,Layup Shot,2PT Field Goal,2,Los Angeles Clippers,-20,18
Golden State Warriors,2/2/17,2016,3,1,26,n,Layup Shot,2PT Field Goal,0,Los Angeles Clippers,4,8
Golden State Warriors,11/28/16,2016,3,2,14,y,Pullup Jump shot,3PT Field Goal,23,Atlanta Hawks,-235,26
Golden State Warriors,11/23/16,2016,4,8,30,y,Pullup Jump shot,2PT Field Goal,19,Los Angeles Lakers,78,178
Golden State Warriors,12/20/16,2016,2,10,25,y,Pullup Jump shot,3PT Field Goal,24,Utah Jazz,233,77
Golden State Warriors,11/23/16,2016,4,7,54,n,Pullup Jump shot,3PT Field Goal,25,Los Angeles Lakers,-181,174
Golden State Warriors,12/17/16,2016,2,8,52,y,Pullup Jump shot,3PT Field Goal,26,Portland Trail Blazers,64,257
Golden State Warriors,2/23/17,2016,2,8,28,n,Pullup Jump shot,2PT Field Goal,18,Los Angeles Clippers,-137,129
Golden State Warriors,2/15/17,2016,3,1,3,y,Pullup Jump shot,3PT Field Goal,23,Sacramento Kings,-227,41
Golden State Warriors,3/6/17,2016,3,2,23,y,Pullup Jump shot,2PT Field Goal,16,Atlanta Hawks,104,131
Golden State Warriors,3/29/17,2016,3,1,19,y,Pullup Jump shot,2PT Field Goal,15,San Antonio Spurs,64,144
Golden State Warriors,3/14/17,2016,1,1,27,y,Pullup Jump shot,3PT Field Goal,22,Philadelphia 76ers,228,3
Golden State Warriors,12/11/16,2016,4,2,43,n,Pullup Jump shot,2PT Field Goal,21,Minnesota Timberwolves,-166,134
Golden State Warriors,12/8/16,2016,3,3,41,y,Pullup Jump shot,2PT Field Goal,17,Utah Jazz,78,156
Golden State Warriors,4/4/17,2016,2,9,35,y,Pullup Jump shot,3PT Field Goal,23,Minnesota Timberwolves,227,62
Golden State Warriors,3/31/17,2016,1,4,9,y,Pullup Jump shot,2PT Field Goal,20,Houston Rockets,99,174
Golden State Warriors,1/29/17,2016,3,0,29,y,Pullup Jump shot,3PT Field Goal,24,Portland Trail Blazers,79,234
Golden State Warriors,1/29/17,2016,3,0,56,y,Pullup Jump shot,3PT Field Goal,24,Portland Trail Blazers,30,244
Golden State Warriors,3/26/17,2016,2,7,17,y,Pullup Jump shot,3PT Field Goal,23,Memphis Grizzlies,-235,23
Golden State Warriors,3/28/17,2016,3,0,27,n,Pullup Jump shot,3PT Field Goal,24,Houston Rockets,125,214
Golden State Warriors,12/3/16,2016,1,2,43,y,Pullup Jump shot,2PT Field Goal,18,Phoenix Suns,119,144
Golden State Warriors,12/3/16,2016,4,11,10,y,Pullup Jump shot,3PT Field Goal,27,Phoenix Suns,-187,198
Golden State Warriors,1/22/17,2016,4,3,15,n,Pullup Jump shot,2PT Field Goal,19,Orlando Magic,197,23
Golden State Warriors,12/1/16,2016,1,3,47,y,Pullup Jump shot,3PT Field Goal,25,Houston Rockets,-158,203
Golden State Warriors,1/16/17,2016,1,0,45,y,Pullup Jump shot,3PT Field Goal,23,Cleveland Cavaliers,-232,28
Golden State Warriors,11/28/16,2016,1,3,27,y,Pullup Jump shot,3PT Field Goal,25,Atlanta Hawks,-174,193
Golden State Warriors,3/18/17,2016,3,2,41,y,Pullup Jump shot,3PT Field Goal,23,Milwaukee Bucks,228,61
Golden State Warriors,12/30/16,2016,1,1,27,n,Pullup Jump shot,3PT Field Goal,25,Dallas Mavericks,-184,174
Golden State Warriors,3/29/17,2016,1,0,1,y,Pullup Jump shot,2PT Field Goal,19,San Antonio Spurs,169,106
Golden State Warriors,11/13/16,2016,2,11,8,y,Pullup Jump shot,3PT Field Goal,26,Phoenix Suns,210,159
Golden State Warriors,3/18/17,2016,3,4,7,y,Pullup Jump shot,2PT Field Goal,17,Milwaukee Bucks,133,110
Golden State Warriors,3/18/17,2016,3,10,8,y,Pullup Jump shot,2PT Field Goal,21,Milwaukee Bucks,153,149
Golden State Warriors,3/18/17,2016,1,4,19,n,Pullup Jump shot,3PT Field Goal,25,Milwaukee Bucks,-201,164
Golden State Warriors,3/18/17,2016,1,5,22,y,Pullup Jump shot,2PT Field Goal,11,Milwaukee Bucks,-25,110
Golden State Warriors,3/18/17,2016,3,1,45,n,Pullup Jump shot,3PT Field Goal,23,Milwaukee Bucks,232,-15
Golden State Warriors,3/29/17,2016,3,2,1,y,Pullup Jump shot,2PT Field Goal,20,San Antonio Spurs,181,95
Golden State Warriors,12/8/16,2016,2,8,41,y,Putback Dunk Shot,2PT Field Goal,0,Utah Jazz,0,1
Golden State Warriors,11/19/16,2016,4,3,39,y,Putback Dunk Shot,2PT Field Goal,0,Milwaukee Bucks,0,1
Golden State Warriors,2/11/17,2016,1,4,25,n,Putback Dunk Shot,2PT Field Goal,0,Oklahoma City Thunder,0,1
Golden State Warriors,3/16/17,2016,3,5,51,y,Putback Dunk Shot,2PT Field Goal,0,Orlando Magic,0,1
Golden State Warriors,11/18/16,2016,4,8,25,y,Putback Layup Shot,2PT Field Goal,2,Boston Celtics,-20,7
Golden State Warriors,10/30/16,2016,4,9,48,y,Putback Layup Shot,2PT Field Goal,1,Phoenix Suns,9,8
Golden State Warriors,2/15/17,2016,4,9,46,y,Putback Layup Shot,2PT Field Goal,1,Sacramento Kings,0,13
Golden State Warriors,2/4/17,2016,4,2,35,y,Reverse Dunk Shot,2PT Field Goal,0,Sacramento Kings,0,1
Golden State Warriors,12/7/16,2016,2,9,53,y,Reverse Dunk Shot,2PT Field Goal,2,Los Angeles Clippers,19,16
Golden State Warriors,2/27/17,2016,3,0,47,y,Reverse Dunk Shot,2PT Field Goal,0,Philadelphia 76ers,0,1
Golden State Warriors,1/6/17,2016,2,3,28,y,Reverse Dunk Shot,2PT Field Goal,0,Memphis Grizzlies,0,1
Golden State Warriors,3/14/17,2016,2,0,37,n,Reverse Layup Shot,2PT Field Goal,1,Philadelphia 76ers,-7,8
Golden State Warriors,2/28/17,2016,2,9,29,y,Reverse Layup Shot,2PT Field Goal,2,Washington Wizards,-19,16
Golden State Warriors,3/16/17,2016,2,8,3,y,Running Alley Oop Dunk Shot,2PT Field Goal,0,Orlando Magic,0,1
Golden State Warriors,11/23/16,2016,4,10,2,y,Running Alley Oop Dunk Shot,2PT Field Goal,0,Los Angeles Lakers,0,1
Golden State Warriors,3/24/17,2016,3,3,28,y,Running Dunk Shot,2PT Field Goal,0,Sacramento Kings,0,1
Golden State Warriors,2/1/17,2016,1,5,2,y,Running Dunk Shot,2PT Field Goal,0,Charlotte Hornets,0,1
Golden State Warriors,3/26/17,2016,3,2,8,y,Running Dunk Shot,2PT Field Goal,0,Memphis Grizzlies,0,1
Golden State Warriors,12/1/16,2016,1,8,50,y,Running Dunk Shot,2PT Field Goal,0,Houston Rockets,0,1
Golden State Warriors,1/20/17,2016,2,1,28,y,Running Dunk Shot,2PT Field Goal,0,Houston Rockets,0,1
Golden State Warriors,11/16/16,2016,4,11,6,y,Running Dunk Shot,2PT Field Goal,0,Toronto Raptors,0,1
Golden State Warriors,3/16/17,2016,3,1,51,y,Running Dunk Shot,2PT Field Goal,0,Orlando Magic,0,1
Golden State Warriors,12/28/16,2016,1,0,36,y,Running Dunk Shot,2PT Field Goal,0,Toronto Raptors,0,1
Golden State Warriors,3/16/17,2016,2,9,15,y,Running Dunk Shot,2PT Field Goal,0,Orlando Magic,0,1
Golden State Warriors,3/26/17,2016,4,1,43,y,Running Dunk Shot,2PT Field Goal,0,Memphis Grizzlies,0,1
Golden State Warriors,3/6/17,2016,1,3,28,y,Running Dunk Shot,2PT Field Goal,0,Atlanta Hawks,2,2
Golden State Warriors,2/11/17,2016,1,2,41,y,Running Dunk Shot,2PT Field Goal,0,Oklahoma City Thunder,0,1
Golden State Warriors,2/10/17,2016,2,0,28,y,Running Dunk Shot,2PT Field Goal,0,Memphis Grizzlies,0,1
Golden State Warriors,3/14/17,2016,2,8,10,y,Running Dunk Shot,2PT Field Goal,0,Philadelphia 76ers,0,1
Golden State Warriors,2/10/17,2016,4,4,39,y,Running Dunk Shot,2PT Field Goal,0,Memphis Grizzlies,0,1
Golden State Warriors,3/14/17,2016,3,7,4,y,Running Dunk Shot,2PT Field Goal,0,Philadelphia 76ers,0,1
Golden State Warriors,12/15/16,2016,1,4,13,y,Running Dunk Shot,2PT Field Goal,0,New York Knicks,0,1
Golden State Warriors,3/18/17,2016,3,6,3,y,Running Dunk Shot,2PT Field Goal,0,Milwaukee Bucks,0,1
Golden State Warriors,4/4/17,2016,1,1,26,y,Running Finger Roll Layup Shot,2PT Field Goal,2,Minnesota Timberwolves,2,21
Golden State Warriors,12/15/16,2016,2,9,59,y,Running Finger Roll Layup Shot,2PT Field Goal,1,New York Knicks,-11,8
Golden State Warriors,3/2/17,2016,2,9,25,y,Running Jump Shot,2PT Field Goal,3,Chicago Bulls,-4,31
Golden State Warriors,3/26/17,2016,2,10,6,y,Running Jump Shot,2PT Field Goal,4,Memphis Grizzlies,1,43
Golden State Warriors,2/23/17,2016,1,0,54,y,Running Layup Shot,2PT Field Goal,1,Los Angeles Clippers,-14,13
Golden State Warriors,1/16/17,2016,2,9,27,y,Running Layup Shot,2PT Field Goal,2,Cleveland Cavaliers,-16,16
Golden State Warriors,12/25/16,2016,4,10,34,n,Running Layup Shot,2PT Field Goal,1,Cleveland Cavaliers,14,2
Golden State Warriors,1/29/17,2016,1,3,54,n,Running Layup Shot,2PT Field Goal,1,Portland Trail Blazers,-12,11
Golden State Warriors,1/29/17,2016,2,11,25,y,Running Layup Shot,2PT Field Goal,1,Portland Trail Blazers,12,-5
Golden State Warriors,11/23/16,2016,2,2,19,n,Running Layup Shot,2PT Field Goal,0,Los Angeles Lakers,-7,3
Golden State Warriors,11/10/16,2016,1,0,12,y,Running Layup Shot,2PT Field Goal,2,Denver Nuggets,10,23
Golden State Warriors,11/18/16,2016,1,4,4,y,Running Layup Shot,2PT Field Goal,0,Boston Celtics,4,7
Golden State Warriors,11/3/16,2016,1,4,42,n,Running Layup Shot,2PT Field Goal,1,Oklahoma City Thunder,-4,18
Golden State Warriors,11/28/16,2016,4,11,11,y,Running Layup Shot,2PT Field Goal,0,Atlanta Hawks,1,7
Golden State Warriors,2/15/17,2016,2,10,55,n,Running Layup Shot,2PT Field Goal,1,Sacramento Kings,9,16
Golden State Warriors,1/4/17,2016,4,7,9,n,Running Layup Shot,2PT Field Goal,1,Portland Trail Blazers,14,13
Golden State Warriors,3/2/17,2016,1,2,10,y,Running Layup Shot,2PT Field Goal,1,Chicago Bulls,6,11
Golden State Warriors,11/1/16,2016,3,1,55,y,Running Layup Shot,2PT Field Goal,1,Portland Trail Blazers,12,11
Golden State Warriors,12/5/16,2016,1,2,45,y,Running Layup Shot,2PT Field Goal,2,Indiana Pacers,20,21
Golden State Warriors,3/31/17,2016,4,7,7,y,Running Layup Shot,2PT Field Goal,2,Houston Rockets,-6,23
Golden State Warriors,11/1/16,2016,2,1,0,y,Running Layup Shot,2PT Field Goal,1,Portland Trail Blazers,19,0
Golden State Warriors,3/24/17,2016,1,0,58,y,Running Layup Shot,2PT Field Goal,1,Sacramento Kings,0,16
Golden State Warriors,3/14/17,2016,3,4,5,n,Running Layup Shot,2PT Field Goal,1,Philadelphia 76ers,0,11
Golden State Warriors,3/24/17,2016,3,0,37,y,Running Reverse Dunk Shot,2PT Field Goal,0,Sacramento Kings,0,1
Golden State Warriors,3/16/17,2016,3,4,39,y,Running Reverse Layup Shot,2PT Field Goal,1,Orlando Magic,-1,16
Golden State Warriors,2/1/17,2016,4,5,31,y,Running Reverse Layup Shot,2PT Field Goal,2,Charlotte Hornets,-1,23
Golden State Warriors,3/14/17,2016,4,7,11,n,Running Reverse Layup Shot,2PT Field Goal,1,Philadelphia 76ers,-11,16
Golden State Warriors,12/20/16,2016,4,7,32,n,Running Reverse Layup Shot,2PT Field Goal,1,Utah Jazz,17,3
Golden State Warriors,4/4/17,2016,3,3,46,y,Running Reverse Layup Shot,2PT Field Goal,1,Minnesota Timberwolves,4,13
Golden State Warriors,2/2/17,2016,4,9,48,y,Running Reverse Layup Shot,2PT Field Goal,1,Los Angeles Clippers,9,13
Golden State Warriors,3/14/17,2016,2,10,14,n,Step Back Jump shot,2PT Field Goal,9,Philadelphia 76ers,1,90
Golden State Warriors,3/18/17,2016,1,7,52,n,Step Back Jump shot,2PT Field Goal,16,Milwaukee Bucks,-158,52
Golden State Warriors,3/28/17,2016,3,6,9,n,Step Back Jump shot,2PT Field Goal,18,Houston Rockets,-181,41
Golden State Warriors,2/2/17,2016,3,1,24,n,Tip Dunk Shot,2PT Field Goal,0,Los Angeles Clippers,0,1
Golden State Warriors,3/31/17,2016,3,4,12,y,Tip Layup Shot,2PT Field Goal,1,Houston Rockets,4,11
Golden State Warriors,1/25/17,2016,2,3,14,y,Tip Layup Shot,2PT Field Goal,0,Charlotte Hornets,1,2
Golden State Warriors,11/10/16,2016,3,1,9,n,Turnaround Fadeaway shot,2PT Field Goal,16,Denver Nuggets,-168,2
Golden State Warriors,3/28/17,2016,1,0,45,y,Turnaround Fadeaway shot,2PT Field Goal,11,Houston Rockets,89,77
Golden State Warriors,11/25/16,2016,3,3,22,n,Turnaround Fadeaway shot,2PT Field Goal,11,Los Angeles Lakers,0,119
Golden State Warriors,1/4/17,2016,3,0,54,y,Turnaround Fadeaway shot,2PT Field Goal,16,Portland Trail Blazers,-168,16
Golden State Warriors,12/20/16,2016,1,0,0,n,Turnaround Hook Shot,2PT Field Goal,3,Utah Jazz,-7,33
Golden State Warriors,1/18/17,2016,4,7,30,n,Turnaround Hook Shot,2PT Field Goal,4,Oklahoma City Thunder,-7,47
Golden State Warriors,2/2/17,2016,2,11,40,n,Turnaround Jump Shot,2PT Field Goal,10,Los Angeles Clippers,-38,95
Golden State Warriors,1/18/17,2016,4,10,41,y,Turnaround Jump Shot,2PT Field Goal,3,Oklahoma City Thunder,20,26
Golden State Warriors,11/1/16,2016,3,2,23,y,Turnaround Jump Shot,2PT Field Goal,21,Portland Trail Blazers,-212,-16
Golden State Warriors,3/26/17,2016,2,2,38,y,Turnaround Jump Shot,2PT Field Goal,8,Memphis Grizzlies,0,85
Golden State Warriors,11/19/16,2016,1,2,7,y,Turnaround Jump Shot,2PT Field Goal,18,Milwaukee Bucks,181,-19
