team_name,game_date,season,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y
Golden State Warriors,11/26/16,2016,1,0,57,y,Floating Jump shot,2PT Field Goal,9,Minnesota Timberwolves,87,31
Golden State Warriors,2/10/17,2016,1,3,50,y,Floating Jump shot,2PT Field Goal,11,Memphis Grizzlies,-53,100
Golden State Warriors,12/3/16,2016,1,0,2,n,Floating Jump shot,2PT Field Goal,12,Phoenix Suns,4,126
Golden State Warriors,11/7/16,2016,3,7,43,n,Floating Jump shot,2PT Field Goal,12,New Orleans Pelicans,40,115
Golden State Warriors,2/8/17,2016,3,3,14,y,Floating Jump shot,2PT Field Goal,13,Chicago Bulls,-55,120
Golden State Warriors,12/3/16,2016,3,3,46,y,Floating Jump shot,2PT Field Goal,10,Phoenix Suns,92,41
Golden State Warriors,2/27/17,2016,1,0,0,n,Hook Shot,2PT Field Goal,5,Philadelphia 76ers,56,16
Golden State Warriors,3/16/17,2016,3,11,36,y,Jump Bank Shot,3PT Field Goal,26,Orlando Magic,112,244
Golden State Warriors,2/13/17,2016,3,4,19,n,Jump Bank Shot,2PT Field Goal,16,Denver Nuggets,-125,105
Golden State Warriors,1/25/17,2016,1,10,18,n,Jump Bank Shot,2PT Field Goal,6,Charlotte Hornets,63,8
Golden State Warriors,3/29/17,2016,1,6,17,n,Jump Bank Shot,2PT Field Goal,11,San Antonio Spurs,117,26
Golden State Warriors,3/31/17,2016,3,5,31,n,Jump Shot,3PT Field Goal,27,Houston Rockets,171,213
Golden State Warriors,1/22/17,2016,2,1,3,y,Jump Shot,3PT Field Goal,23,Orlando Magic,-230,11
Golden State Warriors,11/4/16,2016,2,2,33,n,Jump Shot,3PT Field Goal,25,Los Angeles Lakers,-170,194
Golden State Warriors,11/4/16,2016,2,8,42,n,Jump Shot,3PT Field Goal,24,Los Angeles Lakers,-246,-6
Golden State Warriors,11/4/16,2016,2,6,23,n,Jump Shot,3PT Field Goal,25,Los Angeles Lakers,-116,223
Golden State Warriors,11/4/16,2016,1,11,11,n,Jump Shot,3PT Field Goal,25,Los Angeles Lakers,-196,168
Golden State Warriors,11/4/16,2016,3,8,49,n,Jump Shot,3PT Field Goal,25,Los Angeles Lakers,-85,243
Golden State Warriors,11/4/16,2016,3,4,30,n,Jump Shot,3PT Field Goal,26,Los Angeles Lakers,-245,94
Golden State Warriors,11/4/16,2016,4,4,38,n,Jump Shot,3PT Field Goal,25,Los Angeles Lakers,-122,223
Golden State Warriors,11/4/16,2016,1,5,12,n,Jump Shot,2PT Field Goal,20,Los Angeles Lakers,-202,41
Golden State Warriors,11/4/16,2016,1,11,4,n,Jump Shot,3PT Field Goal,25,Los Angeles Lakers,-232,114
Golden State Warriors,3/2/17,2016,3,6,28,y,Jump Shot,3PT Field Goal,25,Chicago Bulls,122,223
Golden State Warriors,3/2/17,2016,4,6,8,n,Jump Shot,2PT Field Goal,6,Chicago Bulls,-60,13
Golden State Warriors,3/2/17,2016,4,4,44,n,Jump Shot,3PT Field Goal,25,Chicago Bulls,-135,213
Golden State Warriors,3/2/17,2016,2,3,13,y,Jump Shot,3PT Field Goal,23,Chicago Bulls,-233,-21
Golden State Warriors,11/10/16,2016,2,4,49,n,Jump Shot,3PT Field Goal,25,Denver Nuggets,-147,208
Golden State Warriors,11/10/16,2016,3,0,1,n,Jump Shot,3PT Field Goal,29,Denver Nuggets,155,247
Golden State Warriors,11/10/16,2016,3,7,2,n,Jump Shot,3PT Field Goal,23,Denver Nuggets,-237,-11
Golden State Warriors,11/10/16,2016,3,4,12,y,Jump Shot,3PT Field Goal,29,Denver Nuggets,-176,232
Golden State Warriors,11/10/16,2016,2,1,38,n,Jump Shot,3PT Field Goal,24,Denver Nuggets,-243,-11
Golden State Warriors,11/10/16,2016,3,3,3,n,Jump Shot,3PT Field Goal,33,Denver Nuggets,107,321
Golden State Warriors,11/10/16,2016,3,10,37,n,Jump Shot,2PT Field Goal,20,Denver Nuggets,207,11
Golden State Warriors,11/10/16,2016,1,5,21,n,Jump Shot,3PT Field Goal,26,Denver Nuggets,-37,267
Golden State Warriors,11/10/16,2016,1,6,32,y,Jump Shot,3PT Field Goal,25,Denver Nuggets,-147,208
Golden State Warriors,11/10/16,2016,1,0,37,y,Jump Shot,3PT Field Goal,25,Denver Nuggets,-156,198
Golden State Warriors,11/10/16,2016,3,6,32,y,Jump Shot,3PT Field Goal,25,Denver Nuggets,-201,149
Golden State Warriors,12/15/16,2016,3,1,42,n,Jump Shot,2PT Field Goal,22,New York Knicks,-215,62
Golden State Warriors,1/22/17,2016,3,10,51,n,Jump Shot,3PT Field Goal,23,Orlando Magic,236,11
Golden State Warriors,1/22/17,2016,3,5,19,n,Jump Shot,3PT Field Goal,25,Orlando Magic,200,165
Golden State Warriors,1/22/17,2016,3,1,30,y,Jump Shot,3PT Field Goal,22,Orlando Magic,-222,-11
Golden State Warriors,1/22/17,2016,1,4,47,y,Jump Shot,3PT Field Goal,26,Orlando Magic,-97,244
Golden State Warriors,1/22/17,2016,1,8,45,n,Jump Shot,3PT Field Goal,25,Orlando Magic,184,178
Golden State Warriors,12/15/16,2016,2,11,35,n,Jump Shot,2PT Field Goal,4,New York Knicks,24,43
Golden State Warriors,12/15/16,2016,1,10,13,n,Jump Shot,3PT Field Goal,27,New York Knicks,-197,195
Golden State Warriors,12/15/16,2016,1,6,9,n,Jump Shot,3PT Field Goal,26,New York Knicks,-194,183
Golden State Warriors,11/26/16,2016,3,0,3,n,Jump Shot,3PT Field Goal,27,Minnesota Timberwolves,-78,259
Golden State Warriors,11/26/16,2016,4,3,47,n,Jump Shot,3PT Field Goal,26,Minnesota Timberwolves,-30,262
Golden State Warriors,11/26/16,2016,1,7,59,n,Jump Shot,3PT Field Goal,31,Minnesota Timberwolves,-165,267
Golden State Warriors,11/26/16,2016,3,9,30,y,Jump Shot,3PT Field Goal,28,Minnesota Timberwolves,-142,249
Golden State Warriors,11/26/16,2016,3,0,35,y,Jump Shot,3PT Field Goal,29,Minnesota Timberwolves,-106,272
Golden State Warriors,11/26/16,2016,1,1,44,n,Jump Shot,3PT Field Goal,27,Minnesota Timberwolves,-187,200
Golden State Warriors,12/15/16,2016,3,3,25,n,Jump Shot,3PT Field Goal,26,New York Knicks,-2,262
Golden State Warriors,12/15/16,2016,2,2,23,y,Jump Shot,3PT Field Goal,23,New York Knicks,230,16
Golden State Warriors,12/15/16,2016,2,3,13,n,Jump Shot,3PT Field Goal,29,New York Knicks,-161,244
Golden State Warriors,2/23/17,2016,3,0,30,y,Jump Shot,3PT Field Goal,27,Los Angeles Clippers,-199,188
Golden State Warriors,2/23/17,2016,1,5,57,y,Jump Shot,2PT Field Goal,22,Los Angeles Clippers,-173,139
Golden State Warriors,2/23/17,2016,1,11,4,y,Jump Shot,2PT Field Goal,17,Los Angeles Clippers,-174,16
Golden State Warriors,10/28/16,2016,3,10,14,n,Jump Shot,2PT Field Goal,19,New Orleans Pelicans,-171,90
Golden State Warriors,10/28/16,2016,4,1,22,n,Jump Shot,3PT Field Goal,26,New Orleans Pelicans,-55,257
Golden State Warriors,10/28/16,2016,3,5,0,n,Jump Shot,3PT Field Goal,26,New Orleans Pelicans,-178,200
Golden State Warriors,10/28/16,2016,1,8,57,n,Jump Shot,3PT Field Goal,25,New Orleans Pelicans,-156,203
Golden State Warriors,10/28/16,2016,3,0,39,n,Jump Shot,3PT Field Goal,31,New Orleans Pelicans,64,306
Golden State Warriors,10/28/16,2016,1,10,53,y,Jump Shot,3PT Field Goal,25,New Orleans Pelicans,-107,228
Golden State Warriors,10/28/16,2016,2,6,36,y,Jump Shot,3PT Field Goal,26,New Orleans Pelicans,105,242
Golden State Warriors,10/28/16,2016,3,0,56,y,Jump Shot,3PT Field Goal,29,New Orleans Pelicans,-138,262
Golden State Warriors,10/28/16,2016,1,4,54,n,Jump Shot,3PT Field Goal,24,New Orleans Pelicans,19,247
Golden State Warriors,10/28/16,2016,4,4,52,n,Jump Shot,3PT Field Goal,25,New Orleans Pelicans,135,218
Golden State Warriors,10/28/16,2016,3,3,57,y,Jump Shot,3PT Field Goal,22,New Orleans Pelicans,-228,-1
Golden State Warriors,2/23/17,2016,3,3,42,n,Jump Shot,3PT Field Goal,26,Los Angeles Clippers,163,205
Golden State Warriors,2/23/17,2016,3,2,19,n,Jump Shot,3PT Field Goal,25,Los Angeles Clippers,-192,165
Golden State Warriors,2/23/17,2016,3,11,28,n,Jump Shot,3PT Field Goal,25,Los Angeles Clippers,182,174
Golden State Warriors,1/4/17,2016,2,4,5,y,Jump Shot,3PT Field Goal,24,Portland Trail Blazers,102,228
Golden State Warriors,11/18/16,2016,2,4,22,n,Jump Shot,3PT Field Goal,26,Boston Celtics,-14,262
Golden State Warriors,1/4/17,2016,1,4,27,n,Jump Shot,3PT Field Goal,24,Portland Trail Blazers,63,239
Golden State Warriors,3/26/17,2016,4,4,57,y,Jump Shot,3PT Field Goal,24,Memphis Grizzlies,-19,247
Golden State Warriors,3/26/17,2016,1,4,36,n,Jump Shot,3PT Field Goal,26,Memphis Grizzlies,-176,200
Golden State Warriors,2/11/17,2016,1,0,0,n,Jump Shot,3PT Field Goal,44,Oklahoma City Thunder,64,439
Golden State Warriors,2/11/17,2016,3,2,9,n,Jump Shot,2PT Field Goal,6,Oklahoma City Thunder,-20,61
Golden State Warriors,2/11/17,2016,3,0,0,n,Jump Shot,3PT Field Goal,45,Oklahoma City Thunder,91,442
Golden State Warriors,2/11/17,2016,1,1,46,n,Jump Shot,3PT Field Goal,24,Oklahoma City Thunder,174,174
Golden State Warriors,2/11/17,2016,2,1,26,n,Jump Shot,3PT Field Goal,22,Oklahoma City Thunder,225,31
Golden State Warriors,12/3/16,2016,3,3,5,n,Jump Shot,2PT Field Goal,8,Phoenix Suns,-29,80
Golden State Warriors,12/3/16,2016,2,4,51,n,Jump Shot,3PT Field Goal,27,Phoenix Suns,69,267
Golden State Warriors,12/3/16,2016,1,2,23,y,Jump Shot,3PT Field Goal,25,Phoenix Suns,-168,193
Golden State Warriors,12/3/16,2016,3,4,43,y,Jump Shot,3PT Field Goal,25,Phoenix Suns,-209,154
Golden State Warriors,12/3/16,2016,1,0,38,y,Jump Shot,3PT Field Goal,23,Phoenix Suns,-228,61
Golden State Warriors,12/3/16,2016,3,2,30,y,Jump Shot,3PT Field Goal,26,Phoenix Suns,115,237
Golden State Warriors,12/3/16,2016,3,10,29,n,Jump Shot,3PT Field Goal,26,Phoenix Suns,-112,237
Golden State Warriors,12/22/16,2016,3,6,45,n,Jump Shot,2PT Field Goal,11,Brooklyn Nets,114,26
Golden State Warriors,12/22/16,2016,1,6,58,n,Jump Shot,3PT Field Goal,24,Brooklyn Nets,-125,213
Golden State Warriors,12/22/16,2016,2,5,23,n,Jump Shot,2PT Field Goal,16,Brooklyn Nets,86,144
Golden State Warriors,12/22/16,2016,1,2,51,n,Jump Shot,3PT Field Goal,23,Brooklyn Nets,-232,-19
Golden State Warriors,12/22/16,2016,1,2,6,n,Jump Shot,3PT Field Goal,25,Brooklyn Nets,150,205
Golden State Warriors,12/22/16,2016,1,1,40,n,Jump Shot,3PT Field Goal,23,Brooklyn Nets,-222,77
Golden State Warriors,12/22/16,2016,1,1,6,y,Jump Shot,3PT Field Goal,22,Brooklyn Nets,227,-1
Golden State Warriors,12/22/16,2016,1,0,1,n,Jump Shot,3PT Field Goal,47,Brooklyn Nets,9,478
Golden State Warriors,12/22/16,2016,4,4,12,y,Jump Shot,3PT Field Goal,27,Brooklyn Nets,-179,203
Golden State Warriors,12/22/16,2016,2,0,22,n,Jump Shot,3PT Field Goal,23,Brooklyn Nets,-233,41
Golden State Warriors,12/22/16,2016,3,10,49,y,Jump Shot,3PT Field Goal,24,Brooklyn Nets,94,223
Golden State Warriors,12/22/16,2016,3,10,15,n,Jump Shot,3PT Field Goal,24,Brooklyn Nets,184,159
Golden State Warriors,12/22/16,2016,4,6,22,n,Jump Shot,3PT Field Goal,24,Brooklyn Nets,-240,-6
Golden State Warriors,12/22/16,2016,4,5,29,n,Jump Shot,3PT Field Goal,24,Brooklyn Nets,94,228
Golden State Warriors,12/22/16,2016,2,0,1,n,Jump Shot,3PT Field Goal,44,Brooklyn Nets,48,442
Golden State Warriors,11/18/16,2016,1,3,2,n,Jump Shot,3PT Field Goal,25,Boston Celtics,138,218
Golden State Warriors,1/4/17,2016,2,3,42,n,Jump Shot,2PT Field Goal,20,Portland Trail Blazers,37,200
Golden State Warriors,11/18/16,2016,4,6,18,n,Jump Shot,3PT Field Goal,23,Boston Celtics,235,21
Golden State Warriors,11/18/16,2016,1,2,0,n,Jump Shot,3PT Field Goal,25,Boston Celtics,135,218
Golden State Warriors,11/18/16,2016,2,0,0,n,Jump Shot,3PT Field Goal,43,Boston Celtics,-181,395
Golden State Warriors,11/18/16,2016,3,1,46,n,Jump Shot,3PT Field Goal,28,Boston Celtics,-204,193
Golden State Warriors,11/18/16,2016,4,0,12,n,Jump Shot,3PT Field Goal,30,Boston Celtics,89,287
Golden State Warriors,11/18/16,2016,4,6,55,n,Jump Shot,2PT Field Goal,19,Boston Celtics,-102,170
Golden State Warriors,11/18/16,2016,1,2,39,n,Jump Shot,2PT Field Goal,14,Boston Celtics,-145,18
Golden State Warriors,1/4/17,2016,3,3,40,y,Jump Shot,3PT Field Goal,23,Portland Trail Blazers,228,46
Golden State Warriors,1/4/17,2016,3,3,46,n,Jump Shot,3PT Field Goal,22,Portland Trail Blazers,223,21
Golden State Warriors,1/4/17,2016,1,0,55,n,Jump Shot,3PT Field Goal,26,Portland Trail Blazers,-109,244
Golden State Warriors,1/4/17,2016,1,0,0,n,Jump Shot,3PT Field Goal,71,Portland Trail Blazers,140,704
Golden State Warriors,1/4/17,2016,3,2,1,y,Jump Shot,2PT Field Goal,9,Portland Trail Blazers,-11,97
Golden State Warriors,11/28/16,2016,4,0,56,n,Jump Shot,3PT Field Goal,26,Atlanta Hawks,25,264
Golden State Warriors,11/28/16,2016,4,0,20,n,Jump Shot,3PT Field Goal,26,Atlanta Hawks,-104,249
Golden State Warriors,1/4/17,2016,1,8,55,n,Jump Shot,3PT Field Goal,28,Portland Trail Blazers,22,282
Golden State Warriors,1/4/17,2016,4,5,11,y,Jump Shot,2PT Field Goal,12,Portland Trail Blazers,1,129
Golden State Warriors,1/4/17,2016,4,4,9,n,Jump Shot,3PT Field Goal,28,Portland Trail Blazers,-7,282
Golden State Warriors,1/4/17,2016,4,3,9,y,Jump Shot,3PT Field Goal,22,Portland Trail Blazers,228,28
Golden State Warriors,1/4/17,2016,1,11,22,y,Jump Shot,3PT Field Goal,25,Portland Trail Blazers,-29,252
Golden State Warriors,1/4/17,2016,2,1,1,n,Jump Shot,3PT Field Goal,26,Portland Trail Blazers,-119,239
Golden State Warriors,1/4/17,2016,2,0,59,n,Jump Shot,3PT Field Goal,26,Portland Trail Blazers,-142,219
Golden State Warriors,1/4/17,2016,3,8,41,y,Jump Shot,3PT Field Goal,29,Portland Trail Blazers,148,254
Golden State Warriors,1/4/17,2016,4,1,37,n,Jump Shot,2PT Field Goal,19,Portland Trail Blazers,17,198
Golden State Warriors,1/4/17,2016,4,0,31,n,Jump Shot,2PT Field Goal,23,Portland Trail Blazers,37,234
Golden State Warriors,12/17/16,2016,1,8,40,y,Jump Shot,3PT Field Goal,26,Portland Trail Blazers,-219,144
Golden State Warriors,12/10/16,2016,2,3,52,n,Jump Shot,3PT Field Goal,25,Memphis Grizzlies,105,232
Golden State Warriors,12/10/16,2016,2,5,35,y,Jump Shot,3PT Field Goal,25,Memphis Grizzlies,125,223
Golden State Warriors,12/28/16,2016,1,5,51,n,Jump Shot,3PT Field Goal,27,Toronto Raptors,74,267
Golden State Warriors,12/28/16,2016,1,0,4,n,Jump Shot,2PT Field Goal,8,Toronto Raptors,-20,80
Golden State Warriors,12/28/16,2016,4,5,54,n,Jump Shot,2PT Field Goal,18,Toronto Raptors,115,139
Golden State Warriors,12/28/16,2016,3,11,36,n,Jump Shot,2PT Field Goal,19,Toronto Raptors,-124,154
Golden State Warriors,12/28/16,2016,3,8,52,n,Jump Shot,2PT Field Goal,18,Toronto Raptors,-16,183
Golden State Warriors,11/28/16,2016,2,6,5,n,Jump Shot,3PT Field Goal,27,Atlanta Hawks,156,228
Golden State Warriors,11/23/16,2016,2,0,42,n,Jump Shot,3PT Field Goal,26,Los Angeles Lakers,-196,174
Golden State Warriors,1/25/17,2016,4,3,30,y,Jump Shot,3PT Field Goal,23,Charlotte Hornets,233,31
Golden State Warriors,1/25/17,2016,3,4,53,y,Jump Shot,3PT Field Goal,24,Charlotte Hornets,69,237
Golden State Warriors,11/28/16,2016,3,5,33,y,Jump Shot,3PT Field Goal,25,Atlanta Hawks,104,228
Golden State Warriors,11/28/16,2016,1,10,32,y,Jump Shot,3PT Field Goal,25,Atlanta Hawks,-196,170
Golden State Warriors,11/28/16,2016,1,6,58,n,Jump Shot,3PT Field Goal,25,Atlanta Hawks,82,242
Golden State Warriors,11/28/16,2016,2,0,9,n,Jump Shot,2PT Field Goal,3,Atlanta Hawks,4,36
Golden State Warriors,11/28/16,2016,1,4,42,n,Jump Shot,3PT Field Goal,26,Atlanta Hawks,191,188
Golden State Warriors,3/26/17,2016,1,10,16,n,Jump Shot,3PT Field Goal,29,Memphis Grizzlies,-117,267
Golden State Warriors,10/30/16,2016,1,11,26,y,Jump Shot,2PT Field Goal,17,Phoenix Suns,-169,61
Golden State Warriors,3/26/17,2016,3,10,34,n,Jump Shot,3PT Field Goal,27,Memphis Grizzlies,-63,267
Golden State Warriors,3/26/17,2016,1,1,23,y,Jump Shot,3PT Field Goal,27,Memphis Grizzlies,-209,185
Golden State Warriors,3/26/17,2016,4,0,51,n,Jump Shot,3PT Field Goal,29,Memphis Grizzlies,133,262
Golden State Warriors,3/26/17,2016,2,4,42,n,Jump Shot,2PT Field Goal,20,Memphis Grizzlies,-205,26
Golden State Warriors,3/26/17,2016,1,9,55,y,Jump Shot,3PT Field Goal,23,Memphis Grizzlies,-235,8
Golden State Warriors,3/26/17,2016,1,6,49,n,Jump Shot,3PT Field Goal,27,Memphis Grizzlies,-22,272
Golden State Warriors,3/26/17,2016,3,0,58,n,Jump Shot,3PT Field Goal,26,Memphis Grizzlies,104,244
Golden State Warriors,3/26/17,2016,1,0,7,n,Jump Shot,3PT Field Goal,25,Memphis Grizzlies,155,208
Golden State Warriors,1/6/17,2016,4,0,0,n,Jump Shot,3PT Field Goal,34,Memphis Grizzlies,177,301
Golden State Warriors,11/23/16,2016,2,0,0,n,Jump Shot,3PT Field Goal,59,Los Angeles Lakers,38,591
Golden State Warriors,11/23/16,2016,2,5,3,y,Jump Shot,3PT Field Goal,26,Los Angeles Lakers,-38,262
Golden State Warriors,11/23/16,2016,1,9,53,y,Jump Shot,3PT Field Goal,25,Los Angeles Lakers,-215,146
Golden State Warriors,11/23/16,2016,1,6,8,n,Jump Shot,3PT Field Goal,26,Los Angeles Lakers,-22,262
Golden State Warriors,11/23/16,2016,3,0,2,n,Jump Shot,3PT Field Goal,25,Los Angeles Lakers,153,203
Golden State Warriors,11/23/16,2016,1,0,4,n,Jump Shot,2PT Field Goal,22,Los Angeles Lakers,127,185
Golden State Warriors,11/23/16,2016,3,6,11,y,Jump Shot,3PT Field Goal,24,Los Angeles Lakers,232,65
Golden State Warriors,11/23/16,2016,2,3,26,y,Jump Shot,3PT Field Goal,25,Los Angeles Lakers,-199,164
Golden State Warriors,11/23/16,2016,3,4,58,n,Jump Shot,3PT Field Goal,25,Los Angeles Lakers,-176,183
Golden State Warriors,11/23/16,2016,1,9,20,y,Jump Shot,3PT Field Goal,26,Los Angeles Lakers,94,252
Golden State Warriors,10/30/16,2016,2,6,36,y,Jump Shot,3PT Field Goal,26,Phoenix Suns,235,120
Golden State Warriors,10/30/16,2016,4,4,40,n,Jump Shot,3PT Field Goal,23,Phoenix Suns,-232,-21
Golden State Warriors,10/30/16,2016,4,5,27,y,Jump Shot,2PT Field Goal,19,Phoenix Suns,-56,185
Golden State Warriors,10/30/16,2016,1,10,14,y,Jump Shot,3PT Field Goal,25,Phoenix Suns,1,252
Golden State Warriors,10/30/16,2016,1,8,22,y,Jump Shot,3PT Field Goal,25,Phoenix Suns,-147,214
Golden State Warriors,11/7/16,2016,4,3,34,y,Jump Shot,3PT Field Goal,25,New Orleans Pelicans,-194,159
Golden State Warriors,11/7/16,2016,1,7,29,y,Jump Shot,3PT Field Goal,30,New Orleans Pelicans,-196,228
Golden State Warriors,11/7/16,2016,1,1,54,n,Jump Shot,2PT Field Goal,23,New Orleans Pelicans,-163,164
Golden State Warriors,11/7/16,2016,3,1,41,y,Jump Shot,3PT Field Goal,26,New Orleans Pelicans,-91,252
Golden State Warriors,11/7/16,2016,3,5,59,n,Jump Shot,3PT Field Goal,25,New Orleans Pelicans,-222,121
Golden State Warriors,11/7/16,2016,2,3,14,n,Jump Shot,2PT Field Goal,7,New Orleans Pelicans,4,75
Golden State Warriors,11/7/16,2016,2,0,0,n,Jump Shot,3PT Field Goal,55,New Orleans Pelicans,-153,535
Golden State Warriors,11/7/16,2016,1,7,5,n,Jump Shot,3PT Field Goal,27,New Orleans Pelicans,-53,272
Golden State Warriors,11/7/16,2016,4,2,54,y,Jump Shot,3PT Field Goal,25,New Orleans Pelicans,-89,237
Golden State Warriors,1/16/17,2016,1,10,3,n,Jump Shot,3PT Field Goal,23,Cleveland Cavaliers,-228,33
Golden State Warriors,1/25/17,2016,2,4,17,n,Jump Shot,3PT Field Goal,25,Charlotte Hornets,-63,247
Golden State Warriors,3/14/17,2016,1,3,13,y,Jump Shot,3PT Field Goal,23,Philadelphia 76ers,-232,47
Golden State Warriors,11/19/16,2016,2,3,46,n,Jump Shot,3PT Field Goal,26,Milwaukee Bucks,37,262
Golden State Warriors,11/19/16,2016,3,4,20,n,Jump Shot,3PT Field Goal,22,Milwaukee Bucks,-227,31
Golden State Warriors,2/13/17,2016,1,4,58,n,Jump Shot,3PT Field Goal,25,Denver Nuggets,45,252
Golden State Warriors,11/19/16,2016,3,4,44,n,Jump Shot,3PT Field Goal,26,Milwaukee Bucks,-214,156
Golden State Warriors,3/20/17,2016,1,10,52,y,Jump Shot,3PT Field Goal,26,Oklahoma City Thunder,-178,190
Golden State Warriors,3/20/17,2016,3,4,55,n,Jump Shot,3PT Field Goal,23,Oklahoma City Thunder,227,56
Golden State Warriors,12/10/16,2016,2,0,3,n,Jump Shot,3PT Field Goal,25,Memphis Grizzlies,64,242
Golden State Warriors,12/10/16,2016,3,6,41,y,Jump Shot,3PT Field Goal,26,Memphis Grizzlies,105,244
Golden State Warriors,12/10/16,2016,3,6,9,n,Jump Shot,3PT Field Goal,25,Memphis Grizzlies,68,242
Golden State Warriors,12/10/16,2016,1,0,0,n,Jump Shot,3PT Field Goal,71,Memphis Grizzlies,4,717
Golden State Warriors,12/10/16,2016,1,8,18,n,Jump Shot,3PT Field Goal,25,Memphis Grizzlies,-53,252
Golden State Warriors,12/10/16,2016,3,1,33,y,Jump Shot,3PT Field Goal,25,Memphis Grizzlies,137,214
Golden State Warriors,12/10/16,2016,3,0,36,n,Jump Shot,3PT Field Goal,25,Memphis Grizzlies,-106,234
Golden State Warriors,3/20/17,2016,3,9,42,n,Jump Shot,3PT Field Goal,26,Oklahoma City Thunder,150,213
Golden State Warriors,3/20/17,2016,1,9,13,n,Jump Shot,2PT Field Goal,15,Oklahoma City Thunder,-91,126
Golden State Warriors,3/20/17,2016,2,0,0,y,Jump Shot,3PT Field Goal,24,Oklahoma City Thunder,110,224
Golden State Warriors,3/20/17,2016,3,6,8,y,Jump Shot,3PT Field Goal,23,Oklahoma City Thunder,-9,239
Golden State Warriors,1/16/17,2016,3,2,48,n,Jump Shot,2PT Field Goal,16,Cleveland Cavaliers,96,136
Golden State Warriors,1/16/17,2016,1,8,30,n,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,-201,154
Golden State Warriors,1/16/17,2016,3,1,28,n,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,195,165
Golden State Warriors,1/16/17,2016,3,0,10,n,Jump Shot,2PT Field Goal,3,Cleveland Cavaliers,22,26
Golden State Warriors,12/17/16,2016,1,4,8,n,Jump Shot,3PT Field Goal,26,Portland Trail Blazers,-220,139
Golden State Warriors,12/17/16,2016,1,7,37,y,Jump Shot,3PT Field Goal,23,Portland Trail Blazers,223,87
Golden State Warriors,11/19/16,2016,2,6,2,n,Jump Shot,3PT Field Goal,25,Milwaukee Bucks,-148,210
Golden State Warriors,11/19/16,2016,1,6,30,n,Jump Shot,3PT Field Goal,26,Milwaukee Bucks,-197,178
Golden State Warriors,11/19/16,2016,4,5,14,n,Jump Shot,3PT Field Goal,27,Milwaukee Bucks,-30,269
Golden State Warriors,11/19/16,2016,3,2,16,n,Jump Shot,2PT Field Goal,9,Milwaukee Bucks,45,82
Golden State Warriors,11/19/16,2016,4,1,14,n,Jump Shot,3PT Field Goal,27,Milwaukee Bucks,-9,272
Golden State Warriors,11/19/16,2016,4,6,3,n,Jump Shot,3PT Field Goal,26,Milwaukee Bucks,-202,178
Golden State Warriors,11/19/16,2016,3,3,13,y,Jump Shot,2PT Field Goal,21,Milwaukee Bucks,-212,-11
Golden State Warriors,11/19/16,2016,2,1,33,y,Jump Shot,3PT Field Goal,23,Milwaukee Bucks,230,41
Golden State Warriors,11/19/16,2016,1,11,21,n,Jump Shot,3PT Field Goal,25,Milwaukee Bucks,79,244
Golden State Warriors,11/19/16,2016,3,9,25,n,Jump Shot,3PT Field Goal,28,Milwaukee Bucks,14,288
Golden State Warriors,12/17/16,2016,2,5,9,n,Jump Shot,3PT Field Goal,24,Portland Trail Blazers,-6,247
Golden State Warriors,1/16/17,2016,3,9,32,n,Jump Shot,2PT Field Goal,19,Cleveland Cavaliers,130,139
Golden State Warriors,1/16/17,2016,3,8,10,n,Jump Shot,2PT Field Goal,3,Cleveland Cavaliers,17,26
Golden State Warriors,1/16/17,2016,1,10,56,n,Jump Shot,3PT Field Goal,30,Cleveland Cavaliers,-19,301
Golden State Warriors,1/16/17,2016,3,6,23,n,Jump Shot,3PT Field Goal,23,Cleveland Cavaliers,230,11
Golden State Warriors,1/16/17,2016,3,0,1,n,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,-150,210
Golden State Warriors,4/4/17,2016,1,9,55,n,Jump Shot,3PT Field Goal,26,Minnesota Timberwolves,119,232
Golden State Warriors,1/6/17,2016,4,5,14,n,Jump Shot,3PT Field Goal,27,Memphis Grizzlies,166,214
Golden State Warriors,1/6/17,2016,1,2,4,n,Jump Shot,2PT Field Goal,13,Memphis Grizzlies,73,116
Golden State Warriors,1/6/17,2016,3,4,28,n,Jump Shot,3PT Field Goal,28,Memphis Grizzlies,166,234
Golden State Warriors,1/6/17,2016,1,10,11,n,Jump Shot,3PT Field Goal,25,Memphis Grizzlies,91,234
Golden State Warriors,1/6/17,2016,3,11,0,n,Jump Shot,2PT Field Goal,16,Memphis Grizzlies,-38,164
Golden State Warriors,1/25/17,2016,1,1,57,n,Jump Shot,2PT Field Goal,14,Charlotte Hornets,127,75
Golden State Warriors,1/25/17,2016,3,1,7,n,Jump Shot,3PT Field Goal,31,Charlotte Hornets,125,287
Golden State Warriors,1/25/17,2016,3,11,34,n,Jump Shot,2PT Field Goal,16,Charlotte Hornets,74,144
Golden State Warriors,1/25/17,2016,4,0,25,n,Jump Shot,3PT Field Goal,33,Charlotte Hornets,181,277
Golden State Warriors,1/25/17,2016,1,1,4,n,Jump Shot,3PT Field Goal,31,Charlotte Hornets,-70,303
Golden State Warriors,1/25/17,2016,3,0,0,n,Jump Shot,3PT Field Goal,67,Charlotte Hornets,-102,665
