team_name,game_date,season,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y
Golden State Warriors,2/8/17,2016,4,4,26,y,Jump Shot,3PT Field Goal,27,Chicago Bulls,-47,272
Golden State Warriors,2/8/17,2016,4,10,36,n,Jump Shot,3PT Field Goal,23,Chicago Bulls,-230,11
Golden State Warriors,2/8/17,2016,1,10,34,n,Jump Shot,2PT Field Goal,21,Chicago Bulls,162,136
Golden State Warriors,2/8/17,2016,4,11,38,y,Jump Shot,3PT Field Goal,27,Chicago Bulls,-153,223
Golden State Warriors,2/8/17,2016,2,6,52,y,Jump Shot,3PT Field Goal,28,Chicago Bulls,-37,278
Golden State Warriors,2/4/17,2016,2,9,54,n,Jump Shot,3PT Field Goal,25,Sacramento Kings,4,252
Golden State Warriors,2/4/17,2016,1,6,31,n,Jump Shot,2PT Field Goal,3,Sacramento Kings,25,23
Golden State Warriors,2/4/17,2016,4,10,52,n,Jump Shot,3PT Field Goal,26,Sacramento Kings,15,267
Golden State Warriors,2/4/17,2016,2,11,19,n,Jump Shot,2PT Field Goal,3,Sacramento Kings,33,2
Golden State Warriors,2/4/17,2016,4,9,18,n,Jump Shot,2PT Field Goal,18,Sacramento Kings,-119,139
Golden State Warriors,2/4/17,2016,1,9,39,y,Jump Shot,3PT Field Goal,25,Sacramento Kings,-74,242
Golden State Warriors,2/4/17,2016,1,6,10,y,Jump Shot,3PT Field Goal,25,Sacramento Kings,71,247
Golden State Warriors,2/4/17,2016,3,5,44,y,Jump Shot,3PT Field Goal,25,Sacramento Kings,-130,214
Golden State Warriors,2/4/17,2016,3,0,55,n,Jump Shot,3PT Field Goal,26,Sacramento Kings,220,156
Golden State Warriors,2/4/17,2016,1,0,0,n,Jump Shot,3PT Field Goal,27,Sacramento Kings,73,262
Golden State Warriors,2/1/17,2016,2,2,39,n,Jump Shot,2PT Field Goal,16,Charlotte Hornets,-98,127
Golden State Warriors,2/1/17,2016,3,7,6,n,Jump Shot,3PT Field Goal,26,Charlotte Hornets,9,262
Golden State Warriors,2/1/17,2016,3,4,26,n,Jump Shot,3PT Field Goal,26,Charlotte Hornets,212,156
Golden State Warriors,2/1/17,2016,2,9,38,n,Jump Shot,3PT Field Goal,26,Charlotte Hornets,-176,198
Golden State Warriors,2/1/17,2016,2,7,57,n,Jump Shot,3PT Field Goal,26,Charlotte Hornets,-204,164
Golden State Warriors,2/1/17,2016,2,7,10,n,Jump Shot,3PT Field Goal,27,Charlotte Hornets,-129,242
Golden State Warriors,2/1/17,2016,3,11,18,y,Jump Shot,3PT Field Goal,23,Charlotte Hornets,232,8
Golden State Warriors,1/29/17,2016,1,0,49,y,Jump Shot,3PT Field Goal,24,Portland Trail Blazers,-99,223
Golden State Warriors,1/29/17,2016,4,2,5,n,Jump Shot,3PT Field Goal,24,Portland Trail Blazers,-47,237
Golden State Warriors,1/29/17,2016,2,10,33,n,Jump Shot,3PT Field Goal,25,Portland Trail Blazers,-153,198
Golden State Warriors,1/29/17,2016,2,2,22,n,Jump Shot,3PT Field Goal,24,Portland Trail Blazers,133,208
Golden State Warriors,1/29/17,2016,3,8,39,n,Jump Shot,3PT Field Goal,25,Portland Trail Blazers,-19,257
Golden State Warriors,1/28/17,2016,3,10,20,n,Jump Shot,3PT Field Goal,24,Los Angeles Clippers,48,244
Golden State Warriors,1/25/17,2016,1,5,56,y,Jump Shot,3PT Field Goal,24,Charlotte Hornets,148,200
Golden State Warriors,1/25/17,2016,3,9,59,n,Jump Shot,3PT Field Goal,28,Charlotte Hornets,-81,272
Golden State Warriors,1/25/17,2016,2,11,20,y,Jump Shot,3PT Field Goal,24,Charlotte Hornets,176,170
Golden State Warriors,1/22/17,2016,4,9,37,n,Jump Shot,3PT Field Goal,25,Orlando Magic,-22,257
Golden State Warriors,1/22/17,2016,2,5,33,n,Jump Shot,3PT Field Goal,23,Orlando Magic,-238,-1
Golden State Warriors,1/22/17,2016,1,7,0,n,Jump Shot,3PT Field Goal,26,Orlando Magic,-183,185
Golden State Warriors,1/22/17,2016,3,0,0,n,Jump Shot,3PT Field Goal,23,Orlando Magic,-237,31
Golden State Warriors,1/20/17,2016,2,11,46,n,Jump Shot,2PT Field Goal,7,Houston Rockets,32,65
Golden State Warriors,1/20/17,2016,4,8,29,n,Jump Shot,2PT Field Goal,3,Houston Rockets,1,36
Golden State Warriors,1/20/17,2016,4,9,59,n,Jump Shot,3PT Field Goal,27,Houston Rockets,79,259
Golden State Warriors,1/20/17,2016,1,0,1,n,Jump Shot,3PT Field Goal,55,Houston Rockets,-147,535
Golden State Warriors,1/20/17,2016,2,6,50,y,Jump Shot,3PT Field Goal,26,Houston Rockets,-40,257
Golden State Warriors,1/20/17,2016,3,7,37,y,Jump Shot,3PT Field Goal,24,Houston Rockets,-4,247
Golden State Warriors,1/20/17,2016,1,8,44,y,Jump Shot,3PT Field Goal,24,Houston Rockets,143,203
Golden State Warriors,1/20/17,2016,2,9,55,n,Jump Shot,2PT Field Goal,6,Houston Rockets,-55,41
Golden State Warriors,1/18/17,2016,3,8,29,n,Jump Shot,2PT Field Goal,3,Oklahoma City Thunder,-2,36
Golden State Warriors,1/18/17,2016,4,2,27,n,Jump Shot,3PT Field Goal,27,Oklahoma City Thunder,132,237
Golden State Warriors,1/16/17,2016,2,3,51,n,Jump Shot,2PT Field Goal,7,Cleveland Cavaliers,-71,23
Golden State Warriors,1/16/17,2016,2,10,41,y,Jump Shot,2PT Field Goal,17,Cleveland Cavaliers,-30,170
Golden State Warriors,1/8/17,2016,1,7,41,n,Jump Shot,3PT Field Goal,24,Sacramento Kings,69,237
Golden State Warriors,1/8/17,2016,2,0,20,n,Jump Shot,3PT Field Goal,23,Sacramento Kings,238,26
Golden State Warriors,1/8/17,2016,4,1,10,n,Jump Shot,3PT Field Goal,25,Sacramento Kings,-16,252
Golden State Warriors,1/8/17,2016,3,6,26,y,Jump Shot,3PT Field Goal,23,Sacramento Kings,232,8
Golden State Warriors,1/6/17,2016,1,7,1,n,Jump Shot,3PT Field Goal,27,Memphis Grizzlies,112,247
Golden State Warriors,1/4/17,2016,1,3,52,n,Jump Shot,3PT Field Goal,26,Portland Trail Blazers,-186,190
Golden State Warriors,1/4/17,2016,4,10,39,y,Jump Shot,2PT Field Goal,5,Portland Trail Blazers,-47,33
Golden State Warriors,1/4/17,2016,4,7,28,n,Jump Shot,3PT Field Goal,26,Portland Trail Blazers,-76,252
Golden State Warriors,1/4/17,2016,1,9,42,y,Jump Shot,3PT Field Goal,27,Portland Trail Blazers,-173,213
Golden State Warriors,1/4/17,2016,4,9,24,y,Jump Shot,3PT Field Goal,26,Portland Trail Blazers,-89,247
Golden State Warriors,1/2/17,2016,2,0,33,n,Jump Shot,3PT Field Goal,29,Denver Nuggets,-176,237
Golden State Warriors,1/2/17,2016,3,3,23,n,Jump Shot,2PT Field Goal,5,Denver Nuggets,27,51
Golden State Warriors,12/30/16,2016,1,4,55,n,Jump Shot,3PT Field Goal,27,Dallas Mavericks,-194,188
Golden State Warriors,12/30/16,2016,1,11,47,n,Jump Shot,2PT Field Goal,9,Dallas Mavericks,-22,90
Golden State Warriors,12/28/16,2016,3,10,33,n,Jump Shot,3PT Field Goal,25,Toronto Raptors,-89,242
Golden State Warriors,12/28/16,2016,3,2,37,n,Jump Shot,2PT Field Goal,3,Toronto Raptors,-25,21
Golden State Warriors,12/25/16,2016,2,8,59,n,Jump Shot,3PT Field Goal,26,Cleveland Cavaliers,-133,224
Golden State Warriors,12/25/16,2016,4,3,17,n,Jump Shot,3PT Field Goal,24,Cleveland Cavaliers,-248,0
Golden State Warriors,12/23/16,2016,1,1,28,n,Jump Shot,3PT Field Goal,25,Detroit Pistons,-192,169
Golden State Warriors,12/23/16,2016,4,3,20,n,Jump Shot,2PT Field Goal,16,Detroit Pistons,-4,169
Golden State Warriors,12/23/16,2016,1,10,21,n,Jump Shot,3PT Field Goal,26,Detroit Pistons,76,252
Golden State Warriors,12/23/16,2016,3,10,24,n,Jump Shot,3PT Field Goal,27,Detroit Pistons,-34,269
Golden State Warriors,12/23/16,2016,2,6,16,n,Jump Shot,3PT Field Goal,26,Detroit Pistons,-174,203
Golden State Warriors,12/23/16,2016,1,5,25,n,Jump Shot,3PT Field Goal,25,Detroit Pistons,-56,252
Golden State Warriors,12/23/16,2016,4,2,0,n,Jump Shot,3PT Field Goal,25,Detroit Pistons,215,134
Golden State Warriors,12/20/16,2016,1,9,49,n,Jump Shot,3PT Field Goal,22,Utah Jazz,223,23
Golden State Warriors,12/20/16,2016,4,11,14,y,Jump Shot,3PT Field Goal,25,Utah Jazz,81,244
Golden State Warriors,12/20/16,2016,3,5,46,n,Jump Shot,3PT Field Goal,25,Utah Jazz,112,232
Golden State Warriors,12/17/16,2016,1,6,27,n,Jump Shot,3PT Field Goal,25,Portland Trail Blazers,30,257
Golden State Warriors,12/17/16,2016,3,2,17,n,Jump Shot,3PT Field Goal,28,Portland Trail Blazers,-138,244
Golden State Warriors,12/17/16,2016,1,2,4,n,Jump Shot,2PT Field Goal,3,Portland Trail Blazers,17,31
Golden State Warriors,12/15/16,2016,3,10,38,n,Jump Shot,3PT Field Goal,26,New York Knicks,-143,228
Golden State Warriors,12/15/16,2016,1,7,59,n,Jump Shot,2PT Field Goal,19,New York Knicks,-178,75
Golden State Warriors,12/15/16,2016,1,11,27,n,Jump Shot,3PT Field Goal,25,New York Knicks,-122,224
Golden State Warriors,12/15/16,2016,4,3,38,n,Jump Shot,3PT Field Goal,27,New York Knicks,35,272
Golden State Warriors,12/15/16,2016,2,6,5,n,Jump Shot,3PT Field Goal,25,New York Knicks,94,232
Golden State Warriors,12/13/16,2016,1,1,38,n,Jump Shot,2PT Field Goal,20,New Orleans Pelicans,207,11
Golden State Warriors,12/13/16,2016,4,3,30,n,Jump Shot,2PT Field Goal,6,New Orleans Pelicans,-56,31
Golden State Warriors,12/13/16,2016,2,0,31,n,Jump Shot,3PT Field Goal,25,New Orleans Pelicans,-50,252
Golden State Warriors,12/13/16,2016,3,7,50,n,Jump Shot,3PT Field Goal,28,New Orleans Pelicans,10,287
Golden State Warriors,12/13/16,2016,4,5,3,y,Jump Shot,3PT Field Goal,26,New Orleans Pelicans,-158,218
Golden State Warriors,12/13/16,2016,2,4,34,y,Jump Shot,3PT Field Goal,25,New Orleans Pelicans,-58,247
Golden State Warriors,12/13/16,2016,1,8,36,n,Jump Shot,3PT Field Goal,23,New Orleans Pelicans,238,0
Golden State Warriors,12/11/16,2016,3,8,46,n,Jump Shot,3PT Field Goal,23,Minnesota Timberwolves,238,21
Golden State Warriors,12/11/16,2016,2,4,4,y,Jump Shot,3PT Field Goal,25,Minnesota Timberwolves,9,252
Golden State Warriors,12/11/16,2016,2,8,3,n,Jump Shot,3PT Field Goal,25,Minnesota Timberwolves,9,257
Golden State Warriors,12/11/16,2016,2,4,57,y,Jump Shot,3PT Field Goal,24,Minnesota Timberwolves,-201,144
Golden State Warriors,12/11/16,2016,3,3,14,n,Jump Shot,3PT Field Goal,25,Minnesota Timberwolves,-137,218
Golden State Warriors,12/11/16,2016,1,11,41,y,Jump Shot,3PT Field Goal,25,Minnesota Timberwolves,-150,203
Golden State Warriors,12/11/16,2016,3,8,5,y,Jump Shot,3PT Field Goal,24,Minnesota Timberwolves,-65,239
Golden State Warriors,12/11/16,2016,2,6,10,y,Jump Shot,3PT Field Goal,24,Minnesota Timberwolves,-16,247
Golden State Warriors,12/10/16,2016,1,10,51,n,Jump Shot,3PT Field Goal,24,Memphis Grizzlies,-156,195
Golden State Warriors,12/10/16,2016,1,6,27,n,Jump Shot,2PT Field Goal,4,Memphis Grizzlies,-4,43
Golden State Warriors,12/10/16,2016,3,11,13,n,Jump Shot,2PT Field Goal,6,Memphis Grizzlies,42,51
Golden State Warriors,12/8/16,2016,2,2,28,y,Jump Shot,3PT Field Goal,26,Utah Jazz,-228,131
Golden State Warriors,12/8/16,2016,2,6,40,y,Jump Shot,3PT Field Goal,24,Utah Jazz,148,195
Golden State Warriors,12/8/16,2016,2,4,33,y,Jump Shot,3PT Field Goal,25,Utah Jazz,166,193
Golden State Warriors,12/8/16,2016,1,11,25,n,Jump Shot,3PT Field Goal,25,Utah Jazz,-194,159
Golden State Warriors,12/8/16,2016,1,5,32,y,Jump Shot,3PT Field Goal,24,Utah Jazz,-112,214
Golden State Warriors,12/8/16,2016,3,11,36,n,Jump Shot,3PT Field Goal,25,Utah Jazz,37,249
Golden State Warriors,12/7/16,2016,2,7,0,y,Jump Shot,3PT Field Goal,26,Los Angeles Clippers,20,264
Golden State Warriors,12/7/16,2016,2,0,3,y,Jump Shot,3PT Field Goal,26,Los Angeles Clippers,195,180
Golden State Warriors,12/7/16,2016,4,5,19,n,Jump Shot,3PT Field Goal,26,Los Angeles Clippers,-9,269
Golden State Warriors,12/7/16,2016,1,2,38,y,Jump Shot,3PT Field Goal,26,Los Angeles Clippers,28,262
Golden State Warriors,12/7/16,2016,2,0,47,n,Jump Shot,3PT Field Goal,26,Los Angeles Clippers,-14,262
Golden State Warriors,12/5/16,2016,1,4,45,n,Jump Shot,3PT Field Goal,25,Indiana Pacers,117,223
Golden State Warriors,12/3/16,2016,2,0,45,n,Jump Shot,3PT Field Goal,26,Phoenix Suns,-142,223
Golden State Warriors,12/3/16,2016,3,1,17,n,Jump Shot,3PT Field Goal,26,Phoenix Suns,-207,170
Golden State Warriors,12/3/16,2016,1,3,19,n,Jump Shot,2PT Field Goal,3,Phoenix Suns,10,31
Golden State Warriors,12/1/16,2016,3,9,3,n,Jump Shot,2PT Field Goal,4,Houston Rockets,-14,46
Golden State Warriors,12/1/16,2016,3,2,41,n,Jump Shot,2PT Field Goal,5,Houston Rockets,-52,21
Golden State Warriors,12/1/16,2016,2,2,36,n,Jump Shot,3PT Field Goal,25,Houston Rockets,-35,252
Golden State Warriors,12/1/16,2016,1,6,52,n,Jump Shot,3PT Field Goal,24,Houston Rockets,66,234
Golden State Warriors,11/28/16,2016,1,7,45,n,Jump Shot,2PT Field Goal,12,Atlanta Hawks,-125,26
Golden State Warriors,11/28/16,2016,3,10,17,y,Jump Shot,2PT Field Goal,18,Atlanta Hawks,-137,129
Golden State Warriors,11/25/16,2016,3,10,15,n,Jump Shot,3PT Field Goal,24,Los Angeles Lakers,-15,243
Golden State Warriors,11/25/16,2016,3,8,54,y,Jump Shot,3PT Field Goal,25,Los Angeles Lakers,-55,246
Golden State Warriors,11/23/16,2016,2,4,32,n,Jump Shot,3PT Field Goal,26,Los Angeles Lakers,-40,267
Golden State Warriors,11/21/16,2016,1,3,48,n,Jump Shot,3PT Field Goal,26,Indiana Pacers,-161,210
Golden State Warriors,11/21/16,2016,1,6,58,n,Jump Shot,3PT Field Goal,26,Indiana Pacers,9,262
Golden State Warriors,11/19/16,2016,1,5,36,n,Jump Shot,3PT Field Goal,27,Milwaukee Bucks,-63,272
Golden State Warriors,11/19/16,2016,1,9,12,n,Jump Shot,2PT Field Goal,6,Milwaukee Bucks,-56,33
Golden State Warriors,11/18/16,2016,4,4,43,n,Jump Shot,3PT Field Goal,26,Boston Celtics,-119,232
Golden State Warriors,11/18/16,2016,3,9,1,y,Jump Shot,3PT Field Goal,25,Boston Celtics,-161,195
Golden State Warriors,11/18/16,2016,3,1,38,n,Jump Shot,3PT Field Goal,26,Boston Celtics,9,267
Golden State Warriors,11/18/16,2016,2,5,54,n,Jump Shot,3PT Field Goal,25,Boston Celtics,-45,254
Golden State Warriors,11/18/16,2016,3,10,46,y,Jump Shot,3PT Field Goal,25,Boston Celtics,35,249
Golden State Warriors,11/18/16,2016,1,5,0,n,Jump Shot,3PT Field Goal,24,Boston Celtics,-73,237
Golden State Warriors,11/16/16,2016,2,6,8,n,Jump Shot,3PT Field Goal,26,Toronto Raptors,-173,198
Golden State Warriors,11/16/16,2016,1,3,46,y,Jump Shot,3PT Field Goal,25,Toronto Raptors,25,257
Golden State Warriors,11/16/16,2016,1,2,36,n,Jump Shot,3PT Field Goal,28,Toronto Raptors,194,208
Golden State Warriors,11/13/16,2016,1,1,1,n,Jump Shot,3PT Field Goal,26,Phoenix Suns,176,198
Golden State Warriors,11/13/16,2016,3,9,22,n,Jump Shot,3PT Field Goal,25,Phoenix Suns,-174,183
Golden State Warriors,11/13/16,2016,1,7,8,n,Jump Shot,3PT Field Goal,26,Phoenix Suns,19,269
Golden State Warriors,11/10/16,2016,1,3,6,y,Jump Shot,3PT Field Goal,25,Denver Nuggets,-166,190
Golden State Warriors,11/10/16,2016,1,11,37,y,Jump Shot,3PT Field Goal,24,Denver Nuggets,-155,193
Golden State Warriors,11/10/16,2016,3,11,18,y,Jump Shot,3PT Field Goal,24,Denver Nuggets,-101,228
Golden State Warriors,11/10/16,2016,1,4,57,n,Jump Shot,3PT Field Goal,26,Denver Nuggets,-143,218
Golden State Warriors,11/9/16,2016,3,2,59,n,Jump Shot,3PT Field Goal,26,Dallas Mavericks,107,237
Golden State Warriors,11/9/16,2016,2,4,49,y,Jump Shot,3PT Field Goal,25,Dallas Mavericks,-24,252
Golden State Warriors,11/7/16,2016,3,11,32,n,Jump Shot,3PT Field Goal,24,New Orleans Pelicans,240,36
Golden State Warriors,11/7/16,2016,2,1,37,n,Jump Shot,2PT Field Goal,3,New Orleans Pelicans,1,36
Golden State Warriors,11/4/16,2016,1,11,42,n,Jump Shot,3PT Field Goal,24,Los Angeles Lakers,37,241
Golden State Warriors,11/4/16,2016,3,0,0,n,Jump Shot,3PT Field Goal,40,Los Angeles Lakers,18,408
Golden State Warriors,11/4/16,2016,4,8,47,n,Jump Shot,3PT Field Goal,25,Los Angeles Lakers,86,238
Golden State Warriors,11/3/16,2016,1,10,15,n,Jump Shot,3PT Field Goal,26,Oklahoma City Thunder,-55,257
Golden State Warriors,11/3/16,2016,1,9,28,n,Jump Shot,2PT Field Goal,3,Oklahoma City Thunder,-20,23
Golden State Warriors,11/1/16,2016,1,5,7,y,Jump Shot,3PT Field Goal,25,Portland Trail Blazers,161,195
Golden State Warriors,10/30/16,2016,1,7,48,n,Jump Shot,3PT Field Goal,26,Phoenix Suns,187,185
Golden State Warriors,10/30/16,2016,3,7,59,n,Jump Shot,3PT Field Goal,26,Phoenix Suns,-4,262
Golden State Warriors,10/30/16,2016,2,6,14,n,Jump Shot,3PT Field Goal,26,Phoenix Suns,151,213
Golden State Warriors,10/30/16,2016,4,2,26,n,Jump Shot,3PT Field Goal,26,Phoenix Suns,-202,174
Golden State Warriors,10/28/16,2016,3,11,40,y,Jump Shot,3PT Field Goal,26,New Orleans Pelicans,-42,257
Golden State Warriors,10/28/16,2016,2,5,52,n,Jump Shot,2PT Field Goal,3,New Orleans Pelicans,1,36
Golden State Warriors,10/28/16,2016,2,1,26,n,Jump Shot,2PT Field Goal,4,New Orleans Pelicans,-35,33
Golden State Warriors,10/28/16,2016,1,7,15,n,Jump Shot,3PT Field Goal,25,New Orleans Pelicans,19,252
Golden State Warriors,10/25/16,2016,3,6,11,n,Jump Shot,3PT Field Goal,27,San Antonio Spurs,-181,208
Golden State Warriors,10/25/16,2016,3,7,16,y,Jump Shot,3PT Field Goal,23,San Antonio Spurs,233,36
Golden State Warriors,10/25/16,2016,1,11,21,n,Jump Shot,3PT Field Goal,24,San Antonio Spurs,-158,193
Golden State Warriors,3/31/17,2016,2,2,6,n,Layup Shot,2PT Field Goal,2,Houston Rockets,-9,28
Golden State Warriors,2/13/17,2016,3,9,33,y,Layup Shot,2PT Field Goal,1,Denver Nuggets,-6,16
Golden State Warriors,2/23/17,2016,2,11,32,n,Layup Shot,2PT Field Goal,2,Los Angeles Clippers,17,16
Golden State Warriors,2/25/17,2016,3,7,4,n,Layup Shot,2PT Field Goal,2,Brooklyn Nets,25,8
Golden State Warriors,10/28/16,2016,1,6,49,y,Layup Shot,2PT Field Goal,2,New Orleans Pelicans,-22,3
Golden State Warriors,11/4/16,2016,4,7,45,y,Layup Shot,2PT Field Goal,0,Los Angeles Lakers,5,0
Golden State Warriors,12/1/16,2016,4,7,2,y,Layup Shot,2PT Field Goal,0,Houston Rockets,0,7
Golden State Warriors,11/9/16,2016,1,8,17,n,Layup Shot,2PT Field Goal,3,Dallas Mavericks,-19,28
Golden State Warriors,2/27/17,2016,3,1,44,n,Layup Shot,2PT Field Goal,1,Philadelphia 76ers,6,8
Golden State Warriors,10/28/16,2016,2,5,47,y,Layup Shot,2PT Field Goal,2,New Orleans Pelicans,9,23
Golden State Warriors,4/4/17,2016,3,9,43,n,Layup Shot,2PT Field Goal,2,Minnesota Timberwolves,-19,11
Golden State Warriors,2/28/17,2016,4,3,4,y,Layup Shot,2PT Field Goal,1,Washington Wizards,-9,8
Golden State Warriors,2/28/17,2016,1,5,38,n,Layup Shot,2PT Field Goal,2,Washington Wizards,27,-11
Golden State Warriors,12/11/16,2016,1,5,2,y,Layup Shot,2PT Field Goal,0,Minnesota Timberwolves,1,8
Golden State Warriors,11/25/16,2016,1,8,35,y,Layup Shot,2PT Field Goal,1,Los Angeles Lakers,-16,1
Golden State Warriors,11/23/16,2016,1,5,48,n,Layup Shot,2PT Field Goal,1,Los Angeles Lakers,6,11
Golden State Warriors,11/23/16,2016,1,4,36,n,Layup Shot,2PT Field Goal,1,Los Angeles Lakers,-6,16
Golden State Warriors,10/28/16,2016,3,9,42,n,Layup Shot,2PT Field Goal,2,New Orleans Pelicans,19,16
Golden State Warriors,11/10/16,2016,3,5,2,y,Layup Shot,2PT Field Goal,1,Denver Nuggets,9,7
Golden State Warriors,12/13/16,2016,3,7,32,n,Layup Shot,2PT Field Goal,2,New Orleans Pelicans,22,11
Golden State Warriors,12/13/16,2016,3,8,4,n,Layup Shot,2PT Field Goal,2,New Orleans Pelicans,17,11
Golden State Warriors,11/21/16,2016,1,2,31,y,Layup Shot,2PT Field Goal,1,Indiana Pacers,10,-1
Golden State Warriors,3/5/17,2016,1,10,32,n,Layup Shot,2PT Field Goal,1,New York Knicks,-16,-1
Golden State Warriors,11/19/16,2016,4,1,48,n,Layup Shot,2PT Field Goal,0,Milwaukee Bucks,-4,-1
Golden State Warriors,3/6/17,2016,1,6,2,n,Layup Shot,2PT Field Goal,0,Atlanta Hawks,1,3
Golden State Warriors,11/19/16,2016,4,0,55,n,Layup Shot,2PT Field Goal,1,Milwaukee Bucks,-6,13
Golden State Warriors,11/3/16,2016,3,11,43,n,Layup Shot,2PT Field Goal,2,Oklahoma City Thunder,-12,18
Golden State Warriors,12/13/16,2016,3,9,23,n,Layup Shot,2PT Field Goal,1,New Orleans Pelicans,-12,8
Golden State Warriors,12/13/16,2016,2,3,11,y,Layup Shot,2PT Field Goal,0,New Orleans Pelicans,-6,-6
Golden State Warriors,12/13/16,2016,3,9,6,y,Layup Shot,2PT Field Goal,2,New Orleans Pelicans,-2,21
Golden State Warriors,11/18/16,2016,1,7,48,y,Layup Shot,2PT Field Goal,1,Boston Celtics,-16,3
Golden State Warriors,11/1/16,2016,1,7,19,y,Layup Shot,2PT Field Goal,2,Portland Trail Blazers,-16,16
Golden State Warriors,3/24/17,2016,4,5,50,n,Layup Shot,2PT Field Goal,1,Sacramento Kings,-6,16
Golden State Warriors,1/4/17,2016,2,6,1,n,Layup Shot,2PT Field Goal,1,Portland Trail Blazers,-12,2
Golden State Warriors,3/24/17,2016,4,5,48,n,Layup Shot,2PT Field Goal,1,Sacramento Kings,1,13
Golden State Warriors,3/16/17,2016,2,10,27,n,Layup Shot,2PT Field Goal,2,Orlando Magic,6,21
Golden State Warriors,1/8/17,2016,2,3,36,y,Layup Shot,2PT Field Goal,2,Sacramento Kings,20,7
Golden State Warriors,12/15/16,2016,1,5,12,n,Layup Shot,2PT Field Goal,2,New York Knicks,-20,11
Golden State Warriors,1/8/17,2016,2,0,27,n,Layup Shot,2PT Field Goal,3,Sacramento Kings,9,36
Golden State Warriors,3/28/17,2016,1,9,44,y,Layup Shot,2PT Field Goal,0,Houston Rockets,2,-5
Golden State Warriors,1/8/17,2016,1,5,12,n,Layup Shot,2PT Field Goal,2,Sacramento Kings,-27,13
Golden State Warriors,1/28/17,2016,1,8,11,n,Layup Shot,2PT Field Goal,2,Los Angeles Clippers,10,18
Golden State Warriors,1/18/17,2016,3,9,29,y,Layup Shot,2PT Field Goal,3,Oklahoma City Thunder,-7,31
Golden State Warriors,1/18/17,2016,3,10,35,y,Layup Shot,2PT Field Goal,0,Oklahoma City Thunder,-4,3
Golden State Warriors,12/17/16,2016,3,10,41,y,Layup Shot,2PT Field Goal,1,Portland Trail Blazers,-14,7
Golden State Warriors,3/18/17,2016,2,1,53,n,Layup Shot,2PT Field Goal,2,Milwaukee Bucks,6,21
Golden State Warriors,1/25/17,2016,1,4,3,n,Layup Shot,2PT Field Goal,0,Charlotte Hornets,0,7
Golden State Warriors,11/16/16,2016,3,8,32,n,Layup Shot,2PT Field Goal,2,Toronto Raptors,-22,8
Golden State Warriors,12/25/16,2016,2,6,16,y,Layup Shot,2PT Field Goal,1,Cleveland Cavaliers,-7,-16
Golden State Warriors,3/16/17,2016,3,6,33,n,Layup Shot,2PT Field Goal,3,Orlando Magic,1,31
Golden State Warriors,1/25/17,2016,4,2,6,n,Layup Shot,2PT Field Goal,1,Charlotte Hornets,1,11
Golden State Warriors,1/22/17,2016,3,5,59,n,Layup Shot,2PT Field Goal,2,Orlando Magic,9,28
Golden State Warriors,3/14/17,2016,4,11,40,y,Layup Shot,2PT Field Goal,2,Philadelphia 76ers,20,14
Golden State Warriors,11/16/16,2016,1,1,41,y,Layup Shot,2PT Field Goal,2,Toronto Raptors,22,-6
Golden State Warriors,2/11/17,2016,4,2,45,y,Layup Shot,2PT Field Goal,2,Oklahoma City Thunder,-22,0
Golden State Warriors,12/8/16,2016,1,9,34,n,Layup Shot,2PT Field Goal,2,Utah Jazz,-29,2
Golden State Warriors,2/4/17,2016,2,1,17,n,Layup Shot,2PT Field Goal,4,Sacramento Kings,30,36
Golden State Warriors,10/28/16,2016,2,4,56,n,Layup Shot,2PT Field Goal,1,New Orleans Pelicans,-4,16
Golden State Warriors,12/3/16,2016,1,6,46,n,Layup Shot,2PT Field Goal,2,Phoenix Suns,6,23
Golden State Warriors,11/23/16,2016,3,11,15,n,Pullup Jump shot,3PT Field Goal,25,Los Angeles Lakers,-143,213
Golden State Warriors,10/25/16,2016,2,7,27,n,Pullup Jump shot,3PT Field Goal,24,San Antonio Spurs,200,149
Golden State Warriors,3/14/17,2016,4,8,4,y,Pullup Jump shot,3PT Field Goal,25,Philadelphia 76ers,-102,237
Golden State Warriors,11/3/16,2016,3,1,4,n,Pullup Jump shot,3PT Field Goal,26,Oklahoma City Thunder,-27,262
Golden State Warriors,3/26/17,2016,1,11,8,y,Pullup Jump shot,3PT Field Goal,27,Memphis Grizzlies,-66,262
Golden State Warriors,12/28/16,2016,1,0,48,y,Pullup Jump shot,3PT Field Goal,25,Toronto Raptors,-119,228
Golden State Warriors,3/14/17,2016,3,8,46,n,Pullup Jump shot,3PT Field Goal,25,Philadelphia 76ers,114,232
Golden State Warriors,11/1/16,2016,2,1,56,n,Pullup Jump shot,3PT Field Goal,24,Portland Trail Blazers,2,242
Golden State Warriors,10/25/16,2016,3,3,2,y,Pullup Jump shot,3PT Field Goal,24,San Antonio Spurs,33,247
Golden State Warriors,11/23/16,2016,1,11,1,n,Pullup Jump shot,3PT Field Goal,25,Los Angeles Lakers,-55,244
Golden State Warriors,12/20/16,2016,4,10,10,y,Pullup Jump shot,3PT Field Goal,27,Utah Jazz,-120,244
Golden State Warriors,2/8/17,2016,2,7,44,y,Pullup Jump shot,3PT Field Goal,27,Chicago Bulls,174,208
Golden State Warriors,2/8/17,2016,3,7,46,y,Pullup Jump shot,3PT Field Goal,25,Chicago Bulls,43,247
